year,moth,day,phenomenon,weather_condition,min_temp,med_temp,max_temp,city
2022,1,29,Nessuno ,sereno ,-4 °C ,3 °C ,10 °C ,Trento
2022,1,30,Nessuno ,sereno ,-6 °C ,8 °C ,20 °C ,Trento
2022,1,31,Nessuno ,poco nuvoloso ,-2 °C ,7 °C ,12 °C ,Trento
2022,2,1,Nessuno ,poco nuvoloso ,3 °C ,9 °C ,12 °C ,Trento
2022,2,2,Nessuno ,poco nuvoloso ,1 °C ,6 °C ,10 °C ,Trento
2022,2,3,Nessuno ,sereno ,0 °C ,7 °C ,14 °C ,Trento
2022,2,4,Nessuno ,sereno ,-2 °C ,5 °C ,12 °C ,Trento
2022,2,5,Nessuno ,sereno ,-2 °C ,5 °C ,13 °C ,Trento
2022,2,6,Nessuno ,poco nuvoloso ,-3 °C ,3 °C ,9 °C ,Trento
2022,2,7,Pioggia  ,poco nuvoloso ,2 °C ,7 °C ,11 °C ,Trento
2022,2,8,Nessuno ,sereno ,0 °C ,6 °C ,14 °C ,Trento
2022,2,9,Nessuno ,sereno ,-2 °C ,6 °C ,15 °C ,Trento
2022,2,10,Nessuno ,sereno ,-4 °C ,5 °C ,12 °C ,Trento
2022,2,11,Nessuno ,poco nuvoloso ,3 °C ,8 °C ,13 °C ,Trento
2022,2,12,Nessuno ,sereno ,-2 °C ,3 °C ,11 °C ,Trento
2022,2,13,Nessuno ,sereno ,-4 °C ,2 °C ,9 °C ,Trento
2022,2,14,Nessuno ,poco nuvoloso ,-5 °C ,4 °C ,9 °C ,Trento
2022,2,15,Pioggia - Neve  ,pioggia mista a neve e schiarite ,0 °C ,1 °C ,3 °C ,Trento
2022,2,16,Nessuno ,sereno ,-3 °C ,3 °C ,9 °C ,Trento
2022,2,17,Nessuno ,sereno ,-2 °C ,5 °C ,12 °C ,Trento
2022,2,18,Nessuno ,poco nuvoloso ,-2 °C ,7 °C ,13 °C ,Trento
2022,2,19,Nessuno ,poco nuvoloso ,4 °C ,9 °C ,13 °C ,Trento
2022,2,20,Nessuno ,poco nuvoloso ,0 °C ,8 °C ,16 °C ,Trento
2022,2,21,Pioggia  ,poco nuvoloso ,3 °C ,8 °C ,14 °C ,Trento
2022,2,22,Nessuno ,poco nuvoloso ,2 °C ,11 °C ,16 °C ,Trento
2022,2,23,Nessuno ,sereno ,-2 °C ,9 °C ,18 °C ,Trento
2022,2,24,Nessuno ,sereno ,0 °C ,8 °C ,13 °C ,Trento
2022,2,25,Nessuno ,poco nuvoloso ,0 °C ,9 °C ,15 °C ,Trento
2022,2,26,Nessuno ,sereno ,0 °C ,9 °C ,13 °C ,Trento
2022,2,27,Nessuno ,sereno ,-2 °C ,6 °C ,13 °C ,Trento
2022,2,28,Nessuno ,sereno ,-4 °C ,8 °C ,16 °C ,Trento
2022,3,1,Nessuno ,sereno ,-2 °C ,5 °C ,12 °C ,Trento
2022,3,2,Nessuno ,sereno ,-3 °C ,7 °C ,13 °C ,Trento
2022,3,3,Nessuno ,poco nuvoloso ,0 °C ,10 °C ,16 °C ,Trento
2022,3,4,Nessuno ,poco nuvoloso ,-1 °C ,8 °C ,15 °C ,Trento
2022,3,5,Nessuno ,sereno ,-3 °C ,7 °C ,12 °C ,Trento
2022,3,6,Nessuno ,sereno ,-2 °C ,6 °C ,12 °C ,Trento
2022,3,7,Nessuno ,sereno ,-5 °C ,6 °C ,12 °C ,Trento
2022,3,8,Nessuno ,poco nuvoloso ,2 °C ,7 °C ,11 °C ,Trento
2022,3,9,Nessuno ,sereno ,-3 °C ,7 °C ,15 °C ,Trento
2022,3,10,Nessuno ,sereno ,-1 °C ,10 °C ,18 °C ,Trento
2022,3,11,Nessuno ,poco nuvoloso ,-1 °C ,8 °C ,13 °C ,Trento
2022,3,12,Nessuno ,poco nuvoloso ,3 °C ,8 °C ,13 °C ,Trento
2022,3,13,Nessuno ,sereno ,-2 °C ,8 °C ,15 °C ,Trento
2022,3,14,Nessuno ,sereno ,0 °C ,10 °C ,16 °C ,Trento
2022,3,15,Nessuno ,poco nuvoloso ,5 °C ,8 °C ,10 °C ,Trento
2022,3,16,Nessuno ,sereno ,1 °C ,11 °C ,16 °C ,Trento
2022,3,17,Nessuno ,sereno ,4 °C ,11 °C ,15 °C ,Trento
2022,3,18,Nessuno ,poco nuvoloso ,7 °C ,14 °C ,19 °C ,Trento
2022,3,19,Nessuno ,poco nuvoloso ,1 °C ,11 °C ,17 °C ,Trento
2022,3,20,Nessuno ,sereno ,1 °C ,11 °C ,16 °C ,Trento
2020,1,2,Nebbia  ,nebbia al mattino ,-2 °C ,3 °C ,11 °C ,Rovereto
2020,1,3,Nebbia  ,nebbia al mattino ,-4 °C ,1 °C ,8 °C ,Rovereto
2020,1,4,Nessuno ,sereno ,-3 °C ,3 °C ,11 °C ,Rovereto
2020,1,5,Nessuno ,sereno ,-1 °C ,5 °C ,13 °C ,Rovereto
2020,1,6,Nebbia  ,nebbia al mattino ,-1 °C ,3 °C ,9 °C ,Rovereto
2020,1,7,Nebbia  ,nebbia ,-5 °C ,-2 °C ,0 °C ,Rovereto
2020,1,8,Nebbia  ,nebbia ,-3 °C ,-1 °C ,1 °C ,Rovereto
2020,1,9,Nebbia  ,nebbia al mattino ,-4 °C ,0 °C ,7 °C ,Rovereto
2020,1,10,Nebbia  ,nebbia al mattino ,-4 °C ,1 °C ,8 °C ,Rovereto
2020,1,11,Nebbia  ,sereno ,-2 °C ,4 °C ,13 °C ,Rovereto
2020,1,12,Nessuno ,sereno ,-1 °C ,4 °C ,10 °C ,Rovereto
2020,1,13,Nessuno ,sereno ,-4 °C ,1 °C ,9 °C ,Rovereto
2020,1,14,Nessuno ,poco nuvoloso ,-5 °C ,1 °C ,5 °C ,Rovereto
2020,1,15,Nessuno ,nubi sparse ,1 °C ,4 °C ,7 °C ,Rovereto
2020,1,16,Nebbia  ,poco nuvoloso ,0 °C ,4 °C ,10 °C ,Rovereto
2020,1,17,Pioggia  ,poco nuvoloso ,-2 °C ,4 °C ,12 °C ,Rovereto
2020,1,18,Pioggia  ,pioggia e schiarite ,5 °C ,6 °C ,8 °C ,Rovereto
2020,1,19,Pioggia  ,nubi sparse ,4 °C ,6 °C ,8 °C ,Rovereto
2020,1,20,Nessuno ,poco nuvoloso ,0 °C ,5 °C ,10 °C ,Rovereto
2020,1,21,Nessuno ,sereno ,-3 °C ,2 °C ,9 °C ,Rovereto
2020,1,22,Nessuno ,sereno ,-2 °C ,2 °C ,9 °C ,Rovereto
2020,1,23,Nessuno ,sereno ,-3 °C ,2 °C ,10 °C ,Rovereto
2020,1,24,Pioggia  ,poco nuvoloso ,-3 °C ,3 °C ,8 °C ,Rovereto
2020,1,25,Pioggia  ,pioggia e schiarite ,5 °C ,6 °C ,8 °C ,Rovereto
2020,1,26,Pioggia - Nebbia  ,pioggia e schiarite ,1 °C ,6 °C ,10 °C ,Rovereto
2020,1,27,Nebbia  ,nebbia al mattino ,0 °C ,5 °C ,12 °C ,Rovereto
2020,1,28,Pioggia - Nebbia  ,pioggia e schiarite ,5 °C ,7 °C ,9 °C ,Rovereto
2020,1,29,Nebbia  ,sereno ,0 °C ,6 °C ,13 °C ,Rovereto
2020,1,30,Nebbia  ,nebbia al mattino ,-1 °C ,3 °C ,9 °C ,Rovereto
2020,1,31,Nebbia  ,nebbia al mattino ,0 °C ,6 °C ,12 °C ,Rovereto
2020,2,1,Pioggia  ,pioggia e schiarite ,7 °C ,8 °C ,9 °C ,Rovereto
2020,2,2,Nebbia  ,nebbia al mattino ,4 °C ,6 °C ,9 °C ,Rovereto
2020,2,3,Nebbia  ,nebbia al mattino ,5 °C ,7 °C ,10 °C ,Rovereto
2020,2,4,Nebbia  ,nebbia al mattino ,5 °C ,8 °C ,16 °C ,Rovereto
2020,2,5,Nessuno ,sereno ,-1 °C ,8 °C ,14 °C ,Rovereto
2020,2,6,Nessuno ,sereno ,-2 °C ,5 °C ,11 °C ,Rovereto
2020,2,7,Nessuno ,sereno ,-3 °C ,4 °C ,11 °C ,Rovereto
2020,2,8,Nessuno ,sereno ,-2 °C ,4 °C ,11 °C ,Rovereto
2020,2,9,Pioggia  ,poco nuvoloso ,-2 °C ,5 °C ,11 °C ,Rovereto
2020,2,10,Pioggia - Nebbia  ,pioggia e schiarite ,2 °C ,6 °C ,12 °C ,Rovereto
2020,2,11,Nebbia  ,nebbia al mattino ,1 °C ,9 °C ,19 °C ,Rovereto
2020,2,12,Nessuno ,poco nuvoloso ,0 °C ,7 °C ,16 °C ,Rovereto
2020,2,13,Pioggia  ,poco nuvoloso ,0 °C ,6 °C ,13 °C ,Rovereto
2020,2,14,Pioggia  ,sereno ,3 °C ,9 °C ,16 °C ,Rovereto
2020,2,15,Nessuno ,poco nuvoloso ,0 °C ,7 °C ,15 °C ,Rovereto
2020,2,16,Nessuno ,poco nuvoloso ,1 °C ,7 °C ,13 °C ,Rovereto
2020,2,17,Nessuno ,nubi sparse ,7 °C ,9 °C ,11 °C ,Rovereto
2020,2,18,Pioggia - Nebbia  ,pioggia e schiarite ,5 °C ,9 °C ,14 °C ,Rovereto
2020,2,19,Nebbia  ,poco nuvoloso ,3 °C ,9 °C ,14 °C ,Rovereto
2020,2,20,Nessuno ,sereno ,2 °C ,8 °C ,14 °C ,Rovereto
2020,2,21,Nessuno ,sereno ,-1 °C ,6 °C ,12 °C ,Rovereto
2020,2,22,Nessuno ,sereno ,3 °C ,8 °C ,15 °C ,Rovereto
2020,2,23,Nessuno ,sereno ,1 °C ,6 °C ,13 °C ,Rovereto
2020,2,24,Nebbia  ,sereno ,3 °C ,8 °C ,15 °C ,Rovereto
2020,2,25,Nebbia  ,nebbia al mattino ,3 °C ,9 °C ,12 °C ,Rovereto
2020,2,26,Nebbia  ,nebbia al mattino ,3 °C ,9 °C ,16 °C ,Rovereto
2020,2,27,Nessuno ,poco nuvoloso ,-1 °C ,7 °C ,12 °C ,Rovereto
2020,2,28,Nessuno ,sereno ,3 °C ,9 °C ,15 °C ,Rovereto
2020,2,29,Pioggia  ,poco nuvoloso ,2 °C ,7 °C ,12 °C ,Rovereto
2020,3,1,Pioggia  ,pioggia e schiarite ,6 °C ,7 °C ,8 °C ,Rovereto
2020,3,2,Pioggia - Nebbia  ,pioggia e schiarite ,3 °C ,7 °C ,11 °C ,Rovereto
2020,3,3,Pioggia  ,pioggia e schiarite ,7 °C ,8 °C ,10 °C ,Rovereto
2020,3,4,Pioggia  ,poco nuvoloso ,4 °C ,8 °C ,13 °C ,Rovereto
2020,3,5,Pioggia  ,pioggia e schiarite ,2 °C ,6 °C ,11 °C ,Rovereto
2020,3,6,Pioggia  ,pioggia e schiarite ,4 °C ,7 °C ,11 °C ,Rovereto
2020,3,7,Pioggia - Temporale  ,poco nuvoloso ,5 °C ,9 °C ,15 °C ,Rovereto
2020,3,8,Nessuno ,poco nuvoloso ,3 °C ,9 °C ,14 °C ,Rovereto
2020,3,9,Nessuno ,poco nuvoloso ,3 °C ,8 °C ,12 °C ,Rovereto
2020,3,10,Nessuno ,sereno ,4 °C ,9 °C ,15 °C ,Rovereto
2020,3,11,Nessuno ,sereno ,2 °C ,12 °C ,17 °C ,Rovereto
2020,3,12,Nessuno ,poco nuvoloso ,4 °C ,11 °C ,15 °C ,Rovereto
2020,3,13,Nessuno ,poco nuvoloso ,11 °C ,13 °C ,15 °C ,Rovereto
2020,3,14,Pioggia  ,poco nuvoloso ,6 °C ,11 °C ,13 °C ,Rovereto
2020,3,15,Nessuno ,poco nuvoloso ,3 °C ,9 °C ,15 °C ,Rovereto
2020,3,16,Nessuno ,sereno ,2 °C ,9 °C ,15 °C ,Rovereto
2020,3,17,Nessuno ,sereno ,4 °C ,10 °C ,16 °C ,Rovereto
2020,3,18,Nessuno ,sereno ,3 °C ,12 °C ,20 °C ,Rovereto
2020,3,19,Nessuno ,sereno ,6 °C ,13 °C ,21 °C ,Rovereto
2020,3,20,Pioggia  ,sereno ,6 °C ,13 °C ,20 °C ,Rovereto
2020,3,21,Nebbia  ,nebbia al mattino ,6 °C ,11 °C ,17 °C ,Rovereto
2020,3,22,Nessuno ,poco nuvoloso ,6 °C ,11 °C ,14 °C ,Rovereto
2020,3,23,Nessuno ,poco nuvoloso ,1 °C ,6 °C ,10 °C ,Rovereto
2020,3,24,Nessuno ,poco nuvoloso ,-1 °C ,5 °C ,12 °C ,Rovereto
2020,3,25,Nessuno ,poco nuvoloso ,3 °C ,6 °C ,10 °C ,Rovereto
2020,3,26,Pioggia  ,pioggia e schiarite ,2 °C ,5 °C ,8 °C ,Rovereto
2020,3,27,Pioggia  ,pioggia e schiarite ,6 °C ,9 °C ,13 °C ,Rovereto
2020,3,28,Nessuno ,sereno ,6 °C ,13 °C ,18 °C ,Rovereto
2020,3,29,Pioggia  ,poco nuvoloso ,5 °C ,13 °C ,20 °C ,Rovereto
2020,3,30,Pioggia  ,pioggia e schiarite ,5 °C ,12 °C ,14 °C ,Rovereto
2020,3,31,Pioggia  ,pioggia e schiarite ,4 °C ,5 °C ,5 °C ,Rovereto
2020,4,1,Nessuno ,poco nuvoloso ,3 °C ,7 °C ,11 °C ,Rovereto
2020,4,2,Nessuno ,sereno ,-1 °C ,7 °C ,14 °C ,Rovereto
2020,4,3,Nessuno ,sereno ,2 °C ,9 °C ,16 °C ,Rovereto
2020,4,4,Nessuno ,poco nuvoloso ,2 °C ,11 °C ,19 °C ,Rovereto
2020,4,5,Nessuno ,sereno ,5 °C ,13 °C ,20 °C ,Rovereto
2020,4,6,Nessuno ,sereno ,8 °C ,15 °C ,22 °C ,Rovereto
2020,4,7,Nessuno ,sereno ,6 °C ,14 °C ,22 °C ,Rovereto
2020,4,8,Nessuno ,sereno ,5 °C ,14 °C ,22 °C ,Rovereto
2020,4,9,Nessuno ,sereno ,5 °C ,15 °C ,23 °C ,Rovereto
2020,4,10,Nessuno ,sereno ,7 °C ,16 °C ,25 °C ,Rovereto
2020,4,11,Nessuno ,sereno ,7 °C ,17 °C ,26 °C ,Rovereto
2020,4,12,Nessuno ,sereno ,8 °C ,17 °C ,26 °C ,Rovereto
2020,4,13,Nessuno ,sereno ,7 °C ,16 °C ,23 °C ,Rovereto
2020,4,14,Nessuno ,poco nuvoloso ,9 °C ,14 °C ,22 °C ,Rovereto
2020,4,15,Nessuno ,poco nuvoloso ,4 °C ,11 °C ,16 °C ,Rovereto
2020,4,16,Nessuno ,sereno ,3 °C ,12 °C ,20 °C ,Rovereto
2020,4,17,Nessuno ,sereno ,5 °C ,14 °C ,22 °C ,Rovereto
2020,4,18,Nessuno ,sereno ,7 °C ,16 °C ,24 °C ,Rovereto
2020,4,19,Nessuno ,sereno ,10 °C ,17 °C ,24 °C ,Rovereto
2020,4,20,Pioggia  ,pioggia e schiarite ,14 °C ,16 °C ,17 °C ,Rovereto
2020,4,21,Pioggia  ,poco nuvoloso ,10 °C ,15 °C ,19 °C ,Rovereto
2020,4,22,Nessuno ,sereno ,9 °C ,16 °C ,22 °C ,Rovereto
2020,4,23,Nessuno ,sereno ,8 °C ,16 °C ,22 °C ,Rovereto
2020,4,24,Nessuno ,sereno ,8 °C ,17 °C ,24 °C ,Rovereto
2020,4,25,Nessuno ,poco nuvoloso ,9 °C ,18 °C ,26 °C ,Rovereto
2020,4,26,Pioggia  ,sereno ,13 °C ,18 °C ,23 °C ,Rovereto
2020,4,27,Nessuno ,poco nuvoloso ,12 °C ,17 °C ,22 °C ,Rovereto
2020,4,28,Pioggia  ,poco nuvoloso ,12 °C ,16 °C ,21 °C ,Rovereto
2020,4,29,Pioggia  ,pioggia e schiarite ,14 °C ,17 °C ,20 °C ,Rovereto
2020,4,30,Pioggia  ,pioggia e schiarite ,10 °C ,15 °C ,21 °C ,Rovereto
2020,5,1,Pioggia - Nebbia  ,poco nuvoloso ,9 °C ,16 °C ,20 °C ,Rovereto
2020,5,2,Nessuno ,poco nuvoloso ,9 °C ,17 °C ,24 °C ,Rovereto
2020,5,3,Nessuno ,poco nuvoloso ,11 °C ,18 °C ,22 °C ,Rovereto
2020,5,4,Nessuno ,sereno ,10 °C ,17 °C ,24 °C ,Rovereto
2020,5,5,Nessuno ,poco nuvoloso ,10 °C ,18 °C ,24 °C ,Rovereto
2020,5,6,Nessuno ,poco nuvoloso ,15 °C ,18 °C ,21 °C ,Rovereto
2020,5,7,Nessuno ,sereno ,10 °C ,18 °C ,24 °C ,Rovereto
2020,5,8,Nessuno ,sereno ,10 °C ,19 °C ,26 °C ,Rovereto
2020,5,9,Nessuno ,sereno ,12 °C ,20 °C ,27 °C ,Rovereto
2020,5,10,Pioggia  ,poco nuvoloso ,17 °C ,20 °C ,25 °C ,Rovereto
2020,5,11,Pioggia  ,pioggia debole ,14 °C ,17 °C ,20 °C ,Rovereto
2020,5,12,Pioggia  ,pioggia e schiarite ,14 °C ,17 °C ,24 °C ,Rovereto
2020,5,13,Pioggia  ,poco nuvoloso ,12 °C ,16 °C ,19 °C ,Rovereto
2020,5,14,Pioggia  ,poco nuvoloso ,12 °C ,19 °C ,25 °C ,Rovereto
2020,5,15,Pioggia  ,pioggia e schiarite ,14 °C ,18 °C ,21 °C ,Rovereto
2020,5,16,Pioggia  ,pioggia e schiarite ,13 °C ,17 °C ,21 °C ,Rovereto
2020,5,17,Pioggia  ,pioggia e schiarite ,15 °C ,19 °C ,25 °C ,Rovereto
2020,5,18,Nessuno ,poco nuvoloso ,16 °C ,21 °C ,25 °C ,Rovereto
2020,5,19,Pioggia - Temporale  ,pioggia e schiarite ,17 °C ,20 °C ,24 °C ,Rovereto
2020,5,20,Pioggia  ,pioggia e schiarite ,16 °C ,20 °C ,26 °C ,Rovereto
2020,5,21,Nessuno ,sereno ,13 °C ,20 °C ,26 °C ,Rovereto
2020,5,22,Nessuno ,poco nuvoloso ,14 °C ,21 °C ,26 °C ,Rovereto
2020,5,23,Pioggia  ,poco nuvoloso ,17 °C ,22 °C ,27 °C ,Rovereto
2020,5,24,Nessuno ,poco nuvoloso ,15 °C ,20 °C ,25 °C ,Rovereto
2020,5,25,Nessuno ,sereno ,12 °C ,20 °C ,26 °C ,Rovereto
2020,5,26,Nessuno ,poco nuvoloso ,15 °C ,20 °C ,25 °C ,Rovereto
2020,5,27,Nessuno ,poco nuvoloso ,12 °C ,19 °C ,24 °C ,Rovereto
2020,5,28,Pioggia  ,poco nuvoloso ,13 °C ,19 °C ,25 °C ,Rovereto
2020,5,29,Pioggia  ,pioggia e schiarite ,13 °C ,17 °C ,22 °C ,Rovereto
2020,5,30,Pioggia  ,poco nuvoloso ,12 °C ,18 °C ,22 °C ,Rovereto
2020,5,31,Pioggia  ,poco nuvoloso ,14 °C ,18 °C ,23 °C ,Rovereto
2020,6,1,Nessuno ,poco nuvoloso ,13 °C ,21 °C ,26 °C ,Rovereto
2020,6,2,Pioggia  ,poco nuvoloso ,15 °C ,22 °C ,28 °C ,Rovereto
2020,6,3,Nessuno ,poco nuvoloso ,13 °C ,21 °C ,28 °C ,Rovereto
2020,6,4,Pioggia  ,pioggia ,14 °C ,16 °C ,19 °C ,Rovereto
2020,6,5,Pioggia  ,pioggia e schiarite ,15 °C ,20 °C ,25 °C ,Rovereto
2020,6,6,Pioggia - Temporale  ,poco nuvoloso ,15 °C ,21 °C ,27 °C ,Rovereto
2020,6,7,Pioggia - Temporale  ,poco nuvoloso ,16 °C ,20 °C ,23 °C ,Rovereto
2020,6,8,Pioggia - Temporale  ,temporale e schiarite ,16 °C ,18 °C ,22 °C ,Rovereto
2020,6,9,Pioggia  ,poco nuvoloso ,16 °C ,19 °C ,24 °C ,Rovereto
2020,6,10,Pioggia - Temporale  ,temporale ,14 °C ,17 °C ,23 °C ,Rovereto
2020,6,11,Pioggia - Temporale  ,poco nuvoloso ,14 °C ,17 °C ,21 °C ,Rovereto
2020,6,12,Nessuno ,poco nuvoloso ,12 °C ,19 °C ,25 °C ,Rovereto
2020,6,13,Pioggia - Temporale  ,poco nuvoloso ,14 °C ,21 °C ,27 °C ,Rovereto
2020,6,14,Pioggia  ,pioggia e schiarite ,17 °C ,20 °C ,26 °C ,Rovereto
2020,6,15,Pioggia - Temporale  ,temporale e schiarite ,16 °C ,21 °C ,25 °C ,Rovereto
2020,6,16,Pioggia  ,poco nuvoloso ,18 °C ,21 °C ,26 °C ,Rovereto
2020,6,17,Pioggia - Temporale  ,poco nuvoloso ,17 °C ,21 °C ,24 °C ,Rovereto
2020,6,18,Nessuno ,poco nuvoloso ,15 °C ,21 °C ,26 °C ,Rovereto
2020,6,19,Pioggia - Temporale  ,poco nuvoloso ,15 °C ,20 °C ,25 °C ,Rovereto
2020,6,20,Nessuno ,sereno ,12 °C ,21 °C ,27 °C ,Rovereto
2020,6,21,Nessuno ,poco nuvoloso ,17 °C ,23 °C ,29 °C ,Rovereto
2020,6,22,Nessuno ,sole e caldo ,16 °C ,25 °C ,31 °C ,Rovereto
2020,6,23,Nessuno ,poco nuvoloso ,18 °C ,26 °C ,32 °C ,Rovereto
2020,6,24,Nessuno ,sereno ,19 °C ,25 °C ,29 °C ,Rovereto
2020,6,25,Pioggia  ,poco nuvoloso ,20 °C ,23 °C ,28 °C ,Rovereto
2020,6,26,Pioggia  ,pioggia e schiarite ,18 °C ,24 °C ,29 °C ,Rovereto
2020,6,27,Nessuno ,poco nuvoloso ,23 °C ,28 °C ,31 °C ,Rovereto
2020,6,28,Nessuno ,sole e caldo ,19 °C ,26 °C ,32 °C ,Rovereto
2020,6,29,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,32 °C ,Rovereto
2020,6,30,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,32 °C ,Rovereto
2020,7,1,Pioggia - Temporale  ,temporale e schiarite ,22 °C ,26 °C ,31 °C ,Rovereto
2020,7,2,Pioggia - Temporale  ,pioggia e schiarite ,20 °C ,25 °C ,31 °C ,Rovereto
2020,7,3,Pioggia  ,poco nuvoloso ,18 °C ,23 °C ,28 °C ,Rovereto
2020,7,4,Pioggia  ,poco nuvoloso ,18 °C ,24 °C ,29 °C ,Rovereto
2020,7,5,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,30 °C ,Rovereto
2020,7,6,Nessuno ,poco nuvoloso ,19 °C ,27 °C ,32 °C ,Rovereto
2020,7,7,Nessuno ,poco nuvoloso ,18 °C ,23 °C ,27 °C ,Rovereto
2020,7,8,Nessuno ,poco nuvoloso ,15 °C ,22 °C ,29 °C ,Rovereto
2020,7,9,Nessuno ,sole e caldo ,17 °C ,24 °C ,30 °C ,Rovereto
2020,7,10,Nessuno ,sole e caldo ,19 °C ,26 °C ,33 °C ,Rovereto
2020,7,11,Pioggia - Temporale  ,poco nuvoloso ,19 °C ,25 °C ,31 °C ,Rovereto
2020,7,12,Nessuno ,poco nuvoloso ,16 °C ,22 °C ,27 °C ,Rovereto
2020,7,13,Nessuno ,poco nuvoloso ,19 °C ,23 °C ,26 °C ,Rovereto
2020,7,14,Nessuno ,poco nuvoloso ,16 °C ,21 °C ,26 °C ,Rovereto
2020,7,15,Nessuno ,poco nuvoloso ,18 °C ,23 °C ,28 °C ,Rovereto
2020,7,16,Pioggia  ,poco nuvoloso ,17 °C ,23 °C ,29 °C ,Rovereto
2020,7,17,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,23 °C ,27 °C ,Rovereto
2020,7,18,Pioggia  ,pioggia e schiarite ,18 °C ,22 °C ,27 °C ,Rovereto
2020,7,19,Nessuno ,sereno ,15 °C ,23 °C ,29 °C ,Rovereto
2020,7,20,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,31 °C ,Rovereto
2020,7,21,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,32 °C ,Rovereto
2020,7,22,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,26 °C ,33 °C ,Rovereto
2020,7,23,Pioggia  ,poco nuvoloso ,19 °C ,25 °C ,30 °C ,Rovereto
2020,7,24,Pioggia - Temporale  ,temporale e schiarite ,18 °C ,22 °C ,25 °C ,Rovereto
2020,7,25,Nessuno ,poco nuvoloso ,17 °C ,23 °C ,29 °C ,Rovereto
2020,7,26,Nessuno ,poco nuvoloso ,18 °C ,24 °C ,31 °C ,Rovereto
2020,7,27,Nessuno ,poco nuvoloso ,18 °C ,26 °C ,31 °C ,Rovereto
2020,7,28,Pioggia - Temporale  ,sole e caldo ,21 °C ,27 °C ,33 °C ,Rovereto
2020,7,29,Pioggia  ,poco nuvoloso ,21 °C ,27 °C ,33 °C ,Rovereto
2020,7,30,Nessuno ,poco nuvoloso ,23 °C ,29 °C ,33 °C ,Rovereto
2020,7,31,Nessuno ,sole e caldo ,24 °C ,29 °C ,34 °C ,Rovereto
2020,8,1,Nessuno ,sole e caldo ,23 °C ,29 °C ,35 °C ,Rovereto
2020,8,2,Nessuno ,poco nuvoloso ,21 °C ,28 °C ,31 °C ,Rovereto
2020,8,3,Pioggia - Temporale  ,temporale e schiarite ,18 °C ,22 °C ,25 °C ,Rovereto
2020,8,4,Pioggia  ,pioggia e schiarite ,18 °C ,22 °C ,26 °C ,Rovereto
2020,8,5,Nessuno ,poco nuvoloso ,19 °C ,24 °C ,27 °C ,Rovereto
2020,8,6,Nessuno ,poco nuvoloso ,17 °C ,24 °C ,30 °C ,Rovereto
2020,8,7,Nessuno ,poco nuvoloso ,21 °C ,28 °C ,31 °C ,Rovereto
2020,8,8,Nessuno ,sole e caldo ,21 °C ,30 °C ,34 °C ,Rovereto
2020,8,9,Nessuno ,sole e caldo ,20 °C ,27 °C ,34 °C ,Rovereto
2020,8,10,Nessuno ,sole e caldo ,21 °C ,28 °C ,34 °C ,Rovereto
2020,8,11,Nessuno ,sole e caldo ,21 °C ,28 °C ,33 °C ,Rovereto
2020,8,12,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,33 °C ,Rovereto
2020,8,13,Nessuno ,sole e caldo ,22 °C ,28 °C ,32 °C ,Rovereto
2020,8,14,Nessuno ,poco nuvoloso ,21 °C ,26 °C ,30 °C ,Rovereto
2020,8,15,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,31 °C ,Rovereto
2020,8,16,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,32 °C ,Rovereto
2020,8,17,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,24 °C ,28 °C ,Rovereto
2020,8,18,Pioggia - Temporale  ,poco nuvoloso ,18 °C ,23 °C ,29 °C ,Rovereto
2020,8,19,Pioggia  ,poco nuvoloso ,18 °C ,24 °C ,31 °C ,Rovereto
2020,8,20,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,32 °C ,Rovereto
2020,8,21,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,33 °C ,Rovereto
2020,8,22,Nessuno ,poco nuvoloso ,22 °C ,28 °C ,34 °C ,Rovereto
2020,8,23,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,25 °C ,32 °C ,Rovereto
2020,8,24,Nessuno ,poco nuvoloso ,17 °C ,23 °C ,29 °C ,Rovereto
2020,8,25,Pioggia  ,poco nuvoloso ,17 °C ,24 °C ,30 °C ,Rovereto
2020,8,26,Nessuno ,poco nuvoloso ,18 °C ,24 °C ,30 °C ,Rovereto
2020,8,27,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,31 °C ,Rovereto
2020,8,28,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,25 °C ,30 °C ,Rovereto
2020,8,29,Pioggia - Temporale  ,temporale e schiarite ,19 °C ,22 °C ,27 °C ,Rovereto
2020,8,30,Pioggia - Temporale  ,poco nuvoloso ,19 °C ,22 °C ,28 °C ,Rovereto
2020,8,31,Pioggia - Temporale  ,temporale e schiarite ,15 °C ,18 °C ,23 °C ,Rovereto
